	microarray_data_1.CEL
10487277	5.31057702887931
10487321	7.51770934945404
10487340	3.42291635985688
10487359	5.15730717521053
10487366	2.11475495242548
10487371	5.21657727924554
10487380	3.87656037362162
10487382	3.77137160338527
10487392	2.65035179530087
10487405	2.82176749992702
10487433	3.92410310670755
10487441	3.42291635985688
10487447	2.65035179530087
10487453	3.1413607262463
10487476	4.40144976958356
10487480	3.54906987444718
10487506	3.1413607262463
10487508	6.27959231646854
10487510	2.90385920903766
10487513	5.39860872093985
10487564	2.47377611872564
10487575	4.06062697770407
10487577	3.77506086744278
10487588	6.8033112146016
10487595	4.20511423330693
10487597	6.58024373872722
10487605	1.93702453084409
10487613	2.9859509181483
10487619	1.76316114251822
10487622	6.99646237624103
10487629	7.27779200606385
10487643	6.72364751872118
10487645	2.64777180932633
10487660	3.0636558221973
10487675	3.1413607262463
10487685	3.72062185029585
10487690	3.1413607262463
10487700	4.05804250294512
10487711	5.21657727924554
10487722	2.11475495242548
10487748	4.59582275165342
10487785	3.1413607262463
10487787	4.10260498336926
10487797	4.26153176338317
10487823	7.3629134054451
10487847	4.89173590719686
10487858	4.53218890831791
10487871	6.16358587819106
10487879	2.9859509181483
10487886	4.73803909065286
10487890	1.93702453084409
10487894	4.37061891811364
10487906	6.05672319815192
10487925	3.97150201685579
10487927	4.68293934487217
10487930	7.61975424919264
10487937	1.94454370726637
10487943	2.29442846124027
10487945	8.63185555035474
10487969	4.89173590719686
10487987	2.9859509181483
10487994	2.11475495242548
10488010	1.43257104318997
10488020	5.41531253991726
10488029	3.1413607262463
10488031	1.20373001814505
10488033	2.81815135672458
10488046	1.85009283668116
10488048	2.82176749992702
10488060	4.29913633896792
10488090	3.0636558221973
10488106	4.22127725502537
10488108	3.97150201685579
10488124	1.5978660928541
10488145	1.27754920130949
10488147	1.93702453084409
10488154	1.59465895329248
10488156	5.67596913298558
10488185	4.62565136687774
10488195	7.13634025579734
10488231	8.37832767570335
10488233	4.09771460232711
10488237	7.52893473222409
10488254	3.66618283314892
10488256	4.14458298903445
10488264	1.76316114251822
10488266	1.76316114251822
10488291	4.62446674065064
10488299	1.93702453084409
10488303	5.44911616613411
10488322	3.54906987444718
10488362	4.91086768343181
10488366	2.29442846124027
10488372	3.05443466811334
10488374	3.77506086744278
10488378	5.51369653852631
10488382	4.89173590719686
10488387	1.93702453084409
10488404	2.20459170683287
10488409	1.68479778701703
10488415	9.96677437876273
10488421	1.43610407730098
10488424	1.27754920130949
10488430	2.98030564719459
10488432	1.27754920130949
10488437	4.68293934487217
10488439	1.93702453084409
10488441	3.28710183629966
10488449	2.47377611872564
10488451	2.9859509181483
10488456	3.21270633137182
10488459	1.43257104318997
10488465	1.76316114251822
10488469	1.68479778701703
10488472	4.73803909065286
10488482	5.43163829647052
10488497	3.03474466434152
10488507	8.08047921514298
10488522	2.47377611872564
10488550	2.65035179530087
10488553	2.47377611872564
10488558	4.79111163993921
10488565	1.27754920130949
10488567	1.27754920130949
10488575	4.59582275165342
10488584	2.89585626077358
10488589	4.10260498336926
10488594	5.63449024238663
10488608	2.82176749992702
10488617	3.97150201685579
10488623	3.41808585537342
10488626	2.11475495242548
10488630	2.20459170683287
10488633	1.43257104318997
10488636	1.76316114251822
10488639	2.82176749992702
10488642	2.29442846124027
10488646	2.38410228998295
10488652	3.26751039629774
10488655	4.43872644975807
10488673	3.34521530034674
10488678	2.47377611872564
10488687	3.42291635985688
10488693	4.22392718779842
10488697	4.73702549240569
10488709	5.2538775228018
10488722	6.14336314069886
10488734	1.85009283668116
10488748	2.81815135672458
10488762	4.68293934487217
10488771	3.54906987444718
10488785	5.2359765417668
10488797	6.03752535272137
10488802	2.29442846124027
10488804	3.20443363900259
10488806	3.60762635379805
10488816	4.26153176338317
10488830	5.31011889069597
10488844	5.2359765417668
10488860	3.87656037362162
10488862	2.47377611872564
10488879	4.47124482497864
10488892	6.74913701838164
10488912	5.51057945125692
10488926	3.97150201685579
10488929	6.37825173818425
10488938	2.29426553557556
10488944	3.54906987444718
10488954	2.65035179530087
10488959	2.47377611872564
10488965	3.42291635985688
10488973	1.67891004790535
10488982	5.82493370973351
10489004	5.41412326917661
10489018	7.04642089301457
10489038	7.24494903888342
10489041	4.93953297582601
10489045	7.84352235698313
10489049	9.46696662172804
10489051	2.29442846124027
10489053	1.76316114251822
10489055	3.60762635379805
10489065	5.57519220746198
10489078	3.42291635985688
10489092	4.29165471939626
10489107	7.92295014519714
10489127	5.84994543980953
10489151	2.65035179530087
10489179	1.93702453084409
10489186	6.77718241986511
10489190	4.5037632001992
10489195	5.29216797557933
10489204	7.77601148800329
10489219	3.48599311715203
10489235	3.28710183629966
10489237	4.89173590719686
10489239	4.62565136687774
10489241	2.65035179530087
10489246	2.81815135672458
10489253	3.35500909807827
10489261	4.22392718779842
10489266	4.29727305295603
10489299	2.55809798058364
10489303	2.72986351843697
10489305	3.1413607262463
10489341	2.11475495242548
10489343	4.11608848478901
10489346	4.79016998596229
10489349	2.47377611872564
10489355	3.1413607262463
10489357	3.21423128127298
10489364	5.27375892227935
10489368	4.73803909065286
10489372	2.9859509181483
10489377	8.98779885417414
10489391	1.93702453084409
10489406	4.68293934487217
10489413	7.06800575773415
10489422	2.82176749992702
10489429	3.1413607262463
10489434	1.93702453084409
10489440	2.29442846124027
10489444	2.11475495242548
10489451	1.59465895329248
10489456	1.43257104318997
10489458	1.51361499824123
10489463	7.15670519993544
10489471	2.80756842248597
10489484	3.1413607262463
10489492	2.29442846124027
10489498	3.66618283314892
10489500	2.11475495242548
10489503	1.95317358095781
10489506	2.47377611872564
10489512	1.93702453084409
10489522	1.93702453084409
10489528	2.02588974163478
10489532	4.5037632001992
10489535	2.65035179530087
10489542	3.28710183629966
10489545	2.82176749992702
10489553	3.66206537094498
10489562	3.42291635985688
10489566	2.46826122617625
10489569	7.87459114638787
10489589	5.74648789163662
10489591	5.11630305483028
10489620	4.06062697770407
10489629	2.82176749992702
10489646	6.26041021994556
10489660	6.12280763346745
10489687	2.65035179530087
10489694	2.65035179530087
10489701	3.54906987444718
10489705	2.82176749992702
10489719	3.28710183629966
10489723	5.74648789163662
10489759	7.98680214741958
10489782	2.02588974163478
10489784	6.5643626088977
10489829	1.59465895329248
10489831	6.27959231646854
10489850	4.76457536529604
10489870	4.2804303792895
10489872	2.82176749992702
10489878	3.54906987444718
10489891	5.79925614123616
10489904	4.49813514249569
10489909	1.51361499824123
10489912	7.66310630790409
10489915	4.17106046748471
10489936	5.27375892227935
10489946	5.57550949196133
10489958	5.31057702887931
10489961	3.28710183629966
10489983	2.29442846124027
10489985	2.65035179530087
10490016	3.28710183629966
10490028	4.40467268393586
10490045	2.9859509181483
10490047	1.76316114251822
10490053	4.9857971577401
10490061	2.29442846124027
10490078	5.15674053577728
10490080	3.54906987444718
10490094	2.11475495242548
10490097	3.7128151240344
10490104	3.97150201685579
10490116	3.8258106205322
10490119	3.8258106205322
10490126	6.92463453205412
10490129	2.82176749992702
10490138	3.54906987444718
10490150	3.72062185029585
10490159	3.66618283314892
10490164	2.47239012827057
10490169	3.54906987444718
10490192	3.34916393677432
10490194	4.44568196113653
10490199	4.14458298903445
10490201	1.76316114251822
10490203	6.20319588257135
10490212	9.4129646370965
10490221	5.48176767924063
10490225	5.85016224075773
10490232	2.29426553557556
10490246	5.04445696196057
10490248	2.29442846124027
10490250	2.9859509181483
10490256	3.54906987444718
10490271	1.51361499824123
10490273	1.59465895329248
10490276	3.54906987444718
10490287	8.41230104007417
10490289	1.20373001814505
10490291	4.84230088127172
10490294	5.57550949196133
10490299	1.12991083498061
10490302	2.38410228998295
10490304	1.59465895329248
10490350	4.84230088127172
10490352	5.47596461672357
10490370	5.26160775408566
10490378	2.38410228998295
10490384	3.1413607262463
10490467	2.29442846124027
10490473	2.47377611872564
10490491	3.1413607262463
10490502	2.9859509181483
10490510	4.86532230788261
10490535	2.82176749992702
10490541	2.20459170683287
10490544	5.11630305483028
10490551	3.42291635985688
10490559	4.10260498336926
10490569	2.73605964761394
10490602	4.22392718779842
10490611	2.65035179530087
10490621	2.47239012827057
10490632	3.42291635985688
10490653	3.77506086744278
10490663	1.93702453084409
10490665	2.9859509181483
10490672	4.5037632001992
10490682	3.1413607262463
10490690	4.84142377356804
10490706	4.26153176338317
10490724	4.06062697770407
10490731	4.5037632001992
10490734	1.93702453084409
10490736	6.53420360129305
10490745	2.29442846124027
10490751	1.76316114251822
10490755	1.85009283668116
10490768	2.47239012827057
10490770	3.0636558221973
10490773	4.7481571778461
10490775	2.47377611872564
10490777	2.38410228998295
10490794	1.59465895329248
10490799	2.65035179530087
10490802	2.38410228998295
10490813	2.73605964761394
10490815	2.02879480187924
10490818	1.93702453084409
10490824	3.96623618309276
10490826	1.85009283668116
10490833	2.20459170683287
10490838	4.01606449727993
10490843	1.27754920130949
10490845	1.76316114251822
10490852	6.0681395986338
10490856	1.43610407730098
10490867	1.59465895329248
10490872	2.98156411308666
10490894	1.93702453084409
10490903	3.8258106205322
10490913	1.93702453084409
10490923	1.59465895329248
10490931	5.83754797524562
10490942	2.29442846124027
10490944	1.59465895329248
10490946	7.56362011149955
10490950	2.47377611872564
10490953	1.59465895329248
10490955	3.66618283314892
10490966	1.93702453084409
10490970	2.81815135672458
10490972	2.02588974163478
10490982	2.46826122617625
10490984	2.9859509181483
10490986	2.90385920903766
10490989	1.76316114251822
10491014	4.93953297582601
10491036	4.84230088127172
10491038	5.71701931711348
10491056	4.37061891811364
10491058	7.34595087462049
10491060	3.20443363900259
10491062	6.91678476752081
10491064	5.2359765417668
10491066	3.97150201685579
10491068	2.11475495242548
10491081	2.11475495242548
10491083	8.37801958589304
10491091	1.59465895329248
10491098	4.56599413642911
10491106	5.19717801672429
10491136	2.9859509181483
10491171	2.9859509181483
10491182	3.5445495965029
10491191	3.5445495965029
10491197	1.35506012224973
10491212	3.1413607262463
10491229	3.1413607262463
10491231	3.28710183629966
10491243	1.67891004790535
10491252	2.9859509181483
10491261	6.26090103090845
10491272	4.84230088127172
10491279	4.93953297582601
10491300	7.12590106777944
10491313	3.80580114251302
10491319	1.93702453084409
10491329	2.29442846124027
10491331	5.74548610411537
10491354	4.5037632001992
10491363	3.92403119523871
10491385	4.22185966400118
10491399	2.29442846124027
10491406	6.56508709297943
10491414	2.02588974163478
10491436	1.05981237222703
10491438	4.78733762603452
10491455	6.40315458377293
10491474	2.20540032478486
10491477	2.29442846124027
10491484	1.12991083498061
10491486	6.29804453525197
10491518	3.48599311715203
10491520	1.43257104318997
10491522	2.29442846124027
10491526	5.05236153448081
10491547	2.81815135672458
10491551	6.6608556340896
10491564	5.21657727924554
10491595	4.5037632001992
10491597	4.89173590719686
10491599	3.54906987444718
10491601	4.22392718779842
10491603	3.87656037362162
10491605	4.89173590719686
10491607	3.87656037362162
10491609	4.37061891811364
10491611	3.54906987444718
10491613	3.97150201685579
10491615	2.47377611872564
10491617	4.62565136687774
10491619	4.37061891811364
10491621	3.97150201685579
10491623	5.11630305483028
10491625	4.14458298903445
10491627	3.97150201685579
10491629	4.56599413642911
10491678	2.38410228998295
10491691	1.93702453084409
10491695	1.76316114251822
10491699	2.65035179530087
10491704	3.53108135187122
10491721	4.5037632001992
10491730	1.27444744411609
10491732	2.56206395701325
10491751	1.43257104318997
10491753	1.67891004790535
10491773	1.51361499824123
10491780	4.89173590719686
10491805	2.47377611872564
10491820	1.85009283668116
10491825	2.38410228998295
10491835	2.47377611872564
10491846	1.12991083498061
10491848	1.51361499824123
10491858	1.43257104318997
10491860	3.1413607262463
10491877	2.56206395701325
10491883	2.89585626077358
10491885	1.93702453084409
10491895	1.43257104318997
10491897	4.22392718779842
10491899	1.43257104318997
10491913	1.27754920130949
10491915	6.07937812895499
10491920	5.03062372692441
10491922	5.77311326050451
10491945	4.89173590719686
10491952	4.37061891811364
10491958	2.11475495242548
10491960	1.27754920130949
10491962	3.97150201685579
10491970	3.87656037362162
10491977	4.48098313922564
10491993	2.02588974163478
10492002	0.989713909473463
10492004	2.55809798058364
10492006	2.56206395701325
10492021	1.51361499824123
10492049	5.3639938864065
10492078	4.68293934487217
10492091	3.54906987444718
10492102	3.41808585537342
10492113	1.76316114251822
10492123	1.93702453084409
10492136	2.29442846124027
10492165	1.43257104318997
10492167	1.43257104318997
10492169	1.85009283668116
10492172	1.59465895329248
10492174	1.93702453084409
10492180	7.0841335533068
10492193	1.43257104318997
10492195	5.94796044698598
10492205	6.6305857896404
10492220	7.90748286797881
10492229	5.31057702887931
10492231	2.82176749992702
10492281	2.11475495242548
10492284	1.59465895329248
10492291	1.93702453084409
10492294	1.93702453084409
10492300	1.85009283668116
10492306	1.51361499824123
10492310	7.67370486029082
10492325	6.35202605558059
10492330	2.47377611872564
10492335	5.48176767924063
10492341	2.02588974163478
10492355	1.43257104318997
10492381	5.44873810370996
10492396	1.76316114251822
10492402	2.20459170683287
10492424	6.49481767923503
10492426	4.25760095357404
10492428	6.183069522669
10492436	2.47239012827057
10492438	1.93702453084409
10492442	1.93702453084409
10492448	2.11475495242548
10492452	2.02588974163478
10492454	3.42291635985688
10492456	4.5037632001992
10492469	2.11475495242548
10492480	5.8229105209337
10492499	7.51320473271092
10492516	2.65035179530087
10492522	3.91784392257343
10492536	1.76316114251822
10492538	1.43257104318997
10492540	2.38410228998295
10492552	1.67891004790535
10492556	2.47377611872564
10492558	5.78618470087034
10492582	1.59465895329248
10492584	2.20459170683287
10492586	2.11475495242548
10492590	2.9859509181483
10492598	4.56599413642911
10492615	2.11475495242548
10492621	1.67891004790535
10492625	1.67891004790535
10492628	2.02588974163478
10492640	1.43257104318997
10492658	8.04814089346955
10492660	1.93702453084409
10492662	1.93702453084409
10492668	1.67891004790535
10492671	4.68293934487217
10492679	4.45343326633529
10492682	3.48599311715203
10492689	6.03752535272137
10492699	5.03062372692441
10492709	1.93702453084409
10492720	1.93702453084409
10492735	1.76316114251822
10492748	1.76316114251822
10492755	2.65035179530087
10492757	5.23546846950182
10492774	2.64777180932633
10492798	2.47377611872564
10492803	1.43257104318997
10492813	1.59465895329248
10492815	7.34496903748741
10492824	2.29442846124027
10492826	2.72986351843697
10492846	4.01606449727993
10492860	2.82176749992702
10492864	2.29442846124027
10492888	4.01057168132804
10492890	2.11475495242548
10492951	2.65035179530087
10492953	2.11475495242548
10492955	1.59465895329248
10492957	3.54906987444718
10492964	1.93702453084409
10492971	1.76316114251822
10492983	2.11475495242548
10492997	4.40467268393586
10493003	3.77506086744278
10493009	5.54493404058942
10493052	2.65035179530087
10493076	2.47377611872564
10493086	5.99291605656873
10493094	5.97008325560497
10493103	4.26153176338317
10493108	2.11475495242548
10493114	1.85009283668116
10493120	3.54906987444718
10493137	3.97150201685579
10493177	5.92330410445308
10493189	2.11475495242548
10493191	1.68479778701703
10493193	5.7643772393938
10493203	6.85964395564168
10493210	4.79111163993921
10493235	4.29913633896792
10493243	7.52304607048545
10493245	3.42291635985688
10493247	4.37061891811364
10493259	6.35952041584221
10493267	6.52889353383612
10493292	5.19717801672429
10493307	3.48599311715203
10493309	5.15730717521053
10493317	4.43872644975807
10493335	3.66618283314892
10493343	1.93702453084409
10493345	4.43872644975807
10493347	5.07409934203721
10493377	2.90385920903766
10493380	2.9859509181483
10493382	2.9859509181483
10493394	6.15349651171834
10493409	6.84155197561533
10493421	3.60762635379805
10493435	7.31003573801518
10493449	3.72062185029585
10493474	2.29442846124027
10493484	5.66353011043874
10493490	4.66523117847747
10493494	2.47377611872564
10493496	5.11630305483028
10493498	2.29442846124027
10493500	3.66206537094498
10493516	2.82176749992702
10493519	6.34895872822853
10493530	6.05932318350339
10493537	5.69171606699457
10493548	3.8258106205322
10493555	8.20303724055249
10493565	5.2359765417668
10493585	6.43773570400138
10493604	3.92403119523871
10493612	4.33487762854078
10493626	2.47377611872564
10493631	1.27754920130949
10493633	5.07409934203721
10493640	2.02588974163478
10493658	1.93702453084409
10493660	1.27754920130949
10493662	3.54906987444718
10493664	1.27754920130949
10493666	2.29442846124027
10493668	3.54906987444718
10493670	1.59465895329248
10493688	1.93702453084409
10493690	1.76316114251822
10493692	2.82176749992702
10493703	5.64915630171477
10493709	5.52524551058505
10493711	5.03062372692441
10493726	5.85016224075773
10493758	6.01539311721111
10493770	4.96117981706064
10493789	5.54493404058942
10493794	1.76316114251822
10493798	2.29442846124027
10493803	3.1413607262463
10493809	1.67891004790535
10493812	4.22392718779842
10493816	2.29442846124027
10493820	7.02996648919142
10493824	2.11572649604218
10493831	3.20443363900259
10493834	2.47377611872564
10493842	2.38255337386317
10493850	3.87656037362162
10493858	4.43719105915642
10493860	1.93702453084409
10493864	2.47377611872564
10493867	1.27754920130949
10493870	2.11475495242548
10493873	1.93702453084409
10493876	1.93702453084409
10493879	1.59465895329248
10493882	1.27754920130949
10493886	1.76316114251822
10493889	3.90538291109168
10493891	8.96198938561539
10493894	2.82176749992702
10493896	1.93702453084409
10493900	1.51361499824123
10493903	4.68293934487217
10493905	2.11475495242548
10493907	1.27754920130949
10493910	1.93702453084409
10493912	2.47377611872564
10493916	2.11475495242548
10493921	1.93702453084409
10493925	3.66618283314892
10493979	1.67891004790535
10493984	4.14458298903445
10493986	2.73605964761394
10493990	10.47838318851
10493995	9.767665583453
10493999	2.46148772449619
10494001	1.67891004790535
10494003	1.67891004790535
10494007	2.56206395701325
10494016	2.20459170683287
10494023	2.65035179530087
10494039	3.97150201685579
10494043	1.85009283668116
10494060	4.62565136687774
10494069	3.97150201685579
10494085	3.21423128127298
10494092	4.29913633896792
10494114	3.28710183629966
10494122	3.42291635985688
10494137	4.82813754690107
10494151	1.43257104318997
10494153	4.37061891811364
10494160	1.93702453084409
10494170	2.81815135672458
10494174	2.65035179530087
10494200	6.6519456287242
10494208	4.14458298903445
10494227	6.49464027741729
10494238	5.66353011043874
10494262	8.68540238818507
10494271	11.0439232769232
10494281	2.65035179530087
10494288	6.98511917325858
10494296	7.07346161902657
10494299	4.49813514249569
10494306	9.16160182634775
10494312	6.47064287486392
10494322	4.73803909065286
10494332	4.56599413642911
10494335	3.54906987444718
10494351	2.20459170683287
10494369	3.94316416853383
10494372	2.11475495242548
10494386	1.46336922015878
10494388	2.82176749992702
10494390	6.79436852708927
10494395	6.40406038135861
10494402	5.07409934203721
10494405	8.29777155390316
10494407	3.54906987444718
10494415	3.59442714723134
10494419	1.59465895329248
10494423	3.28710183629966
10494428	9.42511287265032
10494441	3.1413607262463
10494445	3.54906987444718
10494452	6.59524280604529
10494460	3.87328144214928
10494467	2.9859509181483
10494500	2.64777180932633
10494509	3.66618283314892
10494527	6.29699522902819
10494536	2.11475495242548
10494548	2.47377611872564
10494551	4.29913633896792
10494565	3.66618283314892
10494574	4.18425508841644
10494583	5.719361889808
10494592	1.93895804747185
10494595	6.42011153049982
10494632	2.11475495242548
10494636	1.76316114251822
10494643	1.59465895329248
10494655	2.82176749992702
10494662	8.64633015216088
10494664	4.14458298903445
10494672	1.76316114251822
10494684	1.59465895329248
10494735	5.19717801672429
10494751	1.43257104318997
10494753	4.68293934487217
10494757	2.38410228998295
10494761	2.72986351843697
10494769	3.28710183629966
10494781	3.41808585537342
10494795	1.76584174206828
10494804	1.67891004790535
10494817	3.54906987444718
10494821	1.76316114251822
10494832	4.40467268393586
10494839	7.89714768063607
10494857	5.66099869179898
10494873	1.93702453084409
10494889	1.93702453084409
10494910	4.43872644975807
10494924	4.47124482497864
10494945	2.82176749992702
10494957	4.32417309461682
10494972	1.43257104318997
10494978	1.85009283668116
10495001	4.73702549240569
10495012	3.86340490542649
10495035	4.37061891811364
10495042	3.28710183629966
10495054	4.93953297582601
10495059	3.5445495965029
10495077	2.47239012827057
10495083	3.42291635985688
10495094	3.0636558221973
10495097	2.29442846124027
10495107	2.73605964761394
10495111	5.49112044247202
10495120	1.93702453084409
10495134	3.54906987444718
10495136	2.29426553557556
10495147	3.54906987444718
10495163	7.47316755047101
10495173	3.42291635985688
10495183	7.04096382386766
10495186	8.07513958270467
10495190	1.76316114251822
10495193	3.54906987444718
10495197	2.65035179530087
10495199	2.82176749992702
10495201	4.22185966400118
10495206	1.43257104318997
10495218	3.54906987444718
10495223	2.90385920903766
10495243	1.93702453084409
10495252	3.1413607262463
10495255	1.76316114251822
10495257	2.82176749992702
10495259	2.38410228998295
10495270	3.66618283314892
10495279	4.48098313922564
10495285	8.45995011263398
10495306	3.1413607262463
10495316	3.66618283314892
10495330	1.76316114251822
10495332	1.67891004790535
10495340	4.06062697770407
10495343	3.48599311715203
10495359	5.57550949196133
10495371	2.47239012827057
10495385	2.02588974163478
10495394	2.02588974163478
10495405	6.70755837770177
10495416	3.66618283314892
10495447	1.27754920130949
10495449	3.21423128127298
10495518	1.93702453084409
10495528	3.77506086744278
10495530	3.77506086744278
10495539	3.66618283314892
10495549	4.14227708275125
10495562	2.29442846124027
10495574	3.28710183629966
10495592	5.38150891370041
10495594	1.76316114251822
10495596	4.93953297582601
10495613	2.20459170683287
10495621	1.59465895329248
10495623	2.47377611872564
10495625	1.76316114251822
10495649	1.59465895329248
10495651	2.82176749992702
10495657	2.11475495242548
10495659	2.82176749992702
10495668	1.76584174206828
10495675	1.59465895329248
10495685	1.51361499824123
10495712	2.29442846124027
10495763	5.4157085281793
10495773	4.81795223324118
10495781	6.63932647489291
10495794	1.76316114251822
10495820	1.93702453084409
10495826	1.28124093908529
10495830	4.18425508841644
10495854	3.21423128127298
10495867	4.37061891811364
10495869	1.27754920130949
10495873	7.98951757657994
10495876	1.35506012224973
10495878	1.20373001814505
10495891	2.88043897751265
10495896	7.11568372109533
10495923	1.12991083498061
10495925	1.27754920130949
10495927	1.12991083498061
10495929	1.43257104318997
10495931	1.12991083498061
10495933	4.14458298903445
10495935	2.82176749992702
10495945	2.47377611872564
10495964	3.1413607262463
10495967	4.73803909065286
10495972	1.59465895329248
10495974	2.38410228998295
10495976	3.1413607262463
10495987	3.77506086744278
10495989	8.41652950750765
10495991	1.43257104318997
10495993	4.35528856273178
10496001	1.85009283668116
10496015	2.9859509181483
10496023	3.54906987444718
10496032	8.55336508415319
10496036	3.60762635379805
10496077	1.85009283668116
10496091	3.1413607262463
10496110	4.50236029309359
10496125	2.29442846124027
10496130	4.53487866831415
10496159	6.51855186571682
10496169	4.179881658336
10496182	2.90385920903766
10496192	1.76316114251822
10496200	1.93702453084409
10496202	1.43257104318997
10496204	2.56206395701325
10496251	1.93702453084409
10496262	3.1413607262463
10496276	2.11475495242548
10496295	8.10164228443924
10496302	6.46246299341459
10496322	1.93702453084409
10496324	2.47377611872564
10496338	6.02645923496624
10496357	1.51361499824123
10496359	1.76316114251822
10496373	2.29442846124027
10496379	5.85016224075773
10496387	4.89173590719686
10496397	6.74726814462429
10496405	3.1413607262463
10496417	2.81815135672458
10496425	2.47377611872564
10496438	2.29442846124027
10496447	1.85009283668116
10496455	2.11475495242548
10496457	2.47377611872564
10496462	1.76316114251822
10496466	1.76316114251822
10496475	5.44911616613411
10496485	2.79076514876996
10496490	4.73803909065286
10496492	2.47377611872564
10496494	5.38150891370041
10496504	1.76316114251822
10496519	3.21423128127298
10496539	2.11475495242548
10496555	2.02588974163478
10496569	5.60545037433453
10496580	3.42291635985688
10496592	4.22392718779842
10496605	2.29442846124027
10496621	5.87495716988555
10496629	7.88072541478062
10496638	2.29442846124027
10496656	3.48599311715203
10496715	3.87656037362162
10496727	3.1413607262463
10496735	8.72327239698246
10496737	4.37061891811364
10496742	4.06062697770407
10496748	4.86532230788261
10496756	7.64444008943122
10496771	3.35500909807827
10496789	1.93702453084409
10496796	3.1413607262463
10496813	4.18425508841644
10496822	3.54906987444718
10496825	1.59465895329248
10496835	1.51361499824123
10496837	3.42291635985688
10496854	4.22392718779842
10496862	4.22392718779842
10496864	1.76316114251822
10496872	1.67891004790535
10496888	2.29426553557556
10496890	2.47377611872564
10496892	5.89913063716931
10496919	6.09044424671011
10496946	6.26514321546583
10496956	5.3639938864065
10496971	1.93702453084409
10496975	1.27754920130949
10497001	4.01606449727993
10497012	2.82176749992702
10497031	1.35506012224973
10497033	1.43257104318997
10497045	4.43872644975807
10497048	1.93895804747185
10497051	2.82176749992702
10497064	1.12991083498061
10497066	4.37061891811364
10497077	1.12991083498061
10497079	2.29442846124027
10497086	3.77506086744278
10497090	5.19717801672429
10497105	3.77506086744278
10497122	0.793910344891703
10497135	1.51361499824123
10497149	5.63478249299081
10497165	1.27754920130949
10497167	3.28710183629966
10497169	2.65035179530087
10497173	4.01606449727993
10497181	1.76316114251822
10497186	1.67891004790535
10497188	1.93702453084409
10497197	1.43257104318997
10497199	5.31057702887931
10497201	1.60728686607679
10497203	3.35500909807827
10497209	3.1413607262463
10497214	4.56599413642911
10497222	4.43256523769852
10497237	6.53420360129305
10497248	4.06062697770407
10497250	4.10689365860043
10497253	1.67891004790535
10497258	1.43257104318997
10497265	3.54906987444718
10497276	2.29442846124027
10497285	5.2538775228018
10497296	1.43257104318997
10497300	4.5037632001992
10497309	1.93702453084409
10497319	1.27754920130949
10497323	1.43257104318997
10497325	1.77366299780772
10497329	2.29426553557556
10497335	3.66618283314892
10497337	2.65035179530087
10497343	3.81884242500235
10497345	2.29442846124027
10497349	9.29160014282087
10497356	4.77119732847235
10497358	5.48176767924063
10497364	7.38525662045545
10497372	4.9857971577401
10497376	2.29442846124027
10497379	1.93702453084409
10497381	1.51361499824123
10497390	4.43256523769852
10497399	4.73702549240569
10497417	1.93702453084409
10497421	5.37984659750671
10497441	6.64566364617333
10497451	1.76316114251822
10497463	2.11475495242548
10497475	3.54906987444718
10497481	2.65035179530087
10497483	4.99414482833175
10497485	1.43257104318997
10497487	1.59465895329248
10497490	1.59465895329248
10497501	1.12991083498061
10497503	6.142785436838
10497505	1.43257104318997
10497520	3.77506086744278
10497548	5.87495716988555
10497580	1.27754920130949
10497582	2.47377611872564
10497587	3.28710183629966
10497590	2.29442846124027
10497608	1.59465895329248
10497613	1.59465895329248
10497615	4.53487866831415
10497617	3.76028594565148
10497622	1.76316114251822
10497636	1.85009283668116
10497644	5.99291605656873
10497646	3.54906987444718
10497648	4.93646230409806
10497663	2.82176749992702
10497673	2.56206395701325
10497682	4.43872644975807
10497689	2.82176749992702
10497703	2.89585626077358
10497711	3.54906987444718
10497713	2.82176749992702
10497731	1.43257104318997
10497752	5.54493404058942
10497754	4.37061891811364
10497761	1.27754920130949
10497765	4.14458298903445
10497773	3.87656037362162
10497794	1.67891004790535
10497808	2.29442846124027
10497817	8.98628774973752
10497831	4.89173590719686
10497842	2.02588974163478
10497862	2.29442846124027
10497878	1.76316114251822
10497886	1.27754920130949
10497894	5.6103210973977
10497899	1.93702453084409
10497904	4.43719105915642
10497912	2.82176749992702
10497918	9.61305657194664
10497920	3.54906987444718
10497929	4.89173590719686
10497931	5.15730717521053
10497935	1.27754920130949
10497937	2.02588974163478
10497944	4.22392718779842
10497958	2.65035179530087
10497960	2.47377611872564
10497964	3.42291635985688
10497968	3.34521530034674
10497971	2.20459170683287
10497994	1.93702453084409
10497996	5.09520119843374
10497998	2.64777180932633
10498000	1.12991083498061
10498002	2.29426553557556
10498005	1.43610407730098
10498011	1.43257104318997
10498018	2.11475495242548
10498024	3.97150201685579
10498038	5.09148758723219
10498053	1.76316114251822
10498058	5.09396545106747
10498064	4.12358964586763
10498076	4.37061891811364
10498093	1.59465895329248
10498095	4.14227708275125
10498117	1.13363155539147
10498119	3.21423128127298
10498146	4.84230088127172
10498155	9.01155301983745
10498158	1.12991083498061
10498160	5.79925614123616
10498166	1.27754920130949
10498168	4.29913633896792
10498180	4.5037632001992
10498185	7.464840146941
10498187	2.47377611872564
10498192	2.47377611872564
10498204	1.93702453084409
10498210	1.93702453084409
10498268	1.59465895329248
10498273	1.93702453084409
10498284	5.85016224075773
10498296	4.5037632001992
